           t           x           rho             U             p          rhoU             E
     0.07184     0.47500      0.999998      0.356914      0.583265      0.356914      1.521856
     0.07184     0.48500      0.999981      0.413603      0.538351      0.413595      1.431410
     0.07184     0.49500      0.999842      0.459726      0.488189      0.459654      1.326129
     0.07184     0.50500      0.998957      0.489575      0.440720      0.489064      1.221518
     0.07184     0.51500      0.995011      0.532580      0.413572      0.529923      1.175044
     0.07184     0.52500      0.981299      0.558415      0.382171      0.547972      1.108425
     0.07184     0.53500      0.942862      0.571076      0.350805      0.538446      1.030759
     0.07184     0.54500      0.854577      0.564031      0.319029      0.482008      0.933505
     0.07184     0.55500      0.693536      0.513163      0.272175      0.355897      0.771753
     0.07184     0.56500      0.498176      0.454646      0.224129      0.226494      0.611809
     0.07184     0.57500      0.336814      0.415000      0.190804      0.139778      0.506015
     0.07184     0.58500      0.230297      0.351657      0.162919      0.080986      0.421537
     0.07184     0.59500      0.170460      0.229369      0.135286      0.039098      0.342699
     0.07184     0.60500      0.142001      0.106780      0.115029      0.015163      0.288382
     0.07184     0.61500      0.130572      0.037967      0.105130      0.004957      0.262920
     0.07184     0.62500      0.126641      0.011439      0.101523      0.001449      0.253815
     0.07184     0.63500      0.125442      0.003112      0.100412      0.000390      0.251032
     0.07184     0.64500      0.125111      0.000786      0.100104      0.000098      0.250260
     0.07184     0.65500      0.125026      0.000187      0.100025      0.000023      0.250062
     0.07184     0.66500      0.125006      0.000042      0.100006      0.000005      0.250014
     0.07184     0.67500      0.125001      0.000009      0.100001      0.000001      0.250003
     0.07184     0.68500      0.125000      0.000002      0.100000      0.000000      0.250001
     0.07184     0.69500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.70500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.71500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.72500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.73500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.74500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.75500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.76500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.77500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.78500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.79500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.80500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.81500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.82500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.83500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.84500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.85500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.86500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.87500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.88500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.89500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.90500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.91500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.92500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.93500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.94500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.95500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.96500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.97500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.98500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     0.99500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     1.00500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.07184     1.01500      0.125000      0.000000      0.100000      0.000000      0.250000
