           t           x           rho             U             p          rhoU             E
     0.18171     0.81500      0.125001      0.000021      0.100003      0.000003      0.250007
     0.18171     0.82500      0.125000      0.000006      0.100001      0.000001      0.250002
     0.18171     0.83500      0.125000      0.000002      0.100000      0.000000      0.250001
     0.18171     0.84500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.18171     0.85500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.18171     0.86500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.18171     0.87500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.18171     0.88500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.18171     0.89500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.18171     0.90500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.18171     0.91500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.18171     0.92500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.18171     0.93500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.18171     0.94500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.18171     0.95500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.18171     0.96500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.18171     0.97500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.18171     0.98500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.18171     0.99500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.18171     1.00500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.18171     1.01500      0.125000      0.000000      0.100000      0.000000      0.250000
