           t           x           rho             U             p          rhoU             E
     0.12677     0.32500      1.000000      0.012503      0.985226      0.012503      2.463144
     0.12677     0.33500      1.000000      0.023799      0.971909      0.023799      2.430057
     0.12677     0.34500      1.000000      0.040962      0.951713      0.040962      2.380121
     0.12677     0.35500      1.000000      0.064163      0.924681      0.064163      2.313760
     0.12677     0.36500      1.000000      0.091699      0.891795      0.091699      2.233692
     0.12677     0.37500      1.000000      0.122850      0.857377      0.122850      2.150989
     0.12677     0.38500      1.000000      0.153251      0.822067      0.153251      2.066911
     0.12677     0.39500      1.000000      0.179943      0.786885      0.179943      1.983402
     0.12677     0.40500      1.000000      0.212492      0.756226      0.212492      1.913141
     0.12677     0.41500      1.000000      0.244236      0.720303      0.244236      1.830583
     0.12677     0.42500      1.000000      0.269873      0.683036      0.269873      1.744005
     0.12677     0.43500      1.000000      0.304286      0.654570      0.304286      1.682720
     0.12677     0.44500      1.000000      0.335244      0.618247      0.335244      1.601811
     0.12677     0.45500      1.000000      0.362292      0.581332      0.362292      1.518957
     0.12677     0.46500      1.000000      0.398568      0.554444      0.398568      1.465537
     0.12677     0.47500      1.000000      0.422949      0.520245      0.422949      1.390056
     0.12677     0.48500      1.000000      0.450327      0.488444      0.450327      1.322508
     0.12677     0.49500      0.999999      0.483912      0.464755      0.483912      1.278972
     0.12677     0.50500      0.999994      0.501283      0.436160      0.501280      1.216042
     0.12677     0.51500      0.999970      0.525656      0.414834      0.525641      1.175237
     0.12677     0.52500      0.999868      0.545627      0.396509      0.545555      1.140106
     0.12677     0.53500      0.999486      0.556216      0.380073      0.555930      1.104791
     0.12677     0.54500      0.998241      0.570655      0.371034      0.569651      1.090122
     0.12677     0.55500      0.994646      0.578381      0.362291      0.575285      1.072095
     0.12677     0.56500      0.985370      0.582901      0.352911      0.574373      1.049680
     0.12677     0.57500      0.963965      0.583298      0.343817      0.562279      1.023532
     0.12677     0.58500      0.919654      0.578508      0.332135      0.532027      0.984230
     0.12677     0.59500      0.837565      0.567034      0.313873      0.474928      0.919332
     0.12677     0.60500      0.705569      0.531875      0.280427      0.375274      0.800868
     0.12677     0.61500      0.543585      0.448757      0.229231      0.243938      0.627811
     0.12677     0.62500      0.394815      0.370307      0.188312      0.146203      0.497850
     0.12677     0.63500      0.283690      0.342913      0.168362      0.097281      0.437585
     0.12677     0.64500      0.211431      0.345189      0.160907      0.072984      0.414864
     0.12677     0.65500      0.168130      0.314987      0.149646      0.052959      0.382455
     0.12677     0.66500      0.144278      0.202592      0.129085      0.029230      0.325672
     0.12677     0.67500      0.132669      0.090838      0.112453      0.012051      0.281679
     0.12677     0.68500      0.127761      0.032634      0.104375      0.004169      0.261005
     0.12677     0.69500      0.125920      0.010478      0.101392      0.001319      0.253487
     0.12677     0.70500      0.125287      0.003165      0.100419      0.000397      0.251049
     0.12677     0.71500      0.125085      0.000914      0.100121      0.000114      0.250303
     0.12677     0.72500      0.125024      0.000253      0.100034      0.000032      0.250084
     0.12677     0.73500      0.125006      0.000067      0.100009      0.000008      0.250022
     0.12677     0.74500      0.125002      0.000017      0.100002      0.000002      0.250006
     0.12677     0.75500      0.125000      0.000004      0.100001      0.000001      0.250001
     0.12677     0.76500      0.125000      0.000001      0.100000      0.000000      0.250000
     0.12677     0.77500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     0.78500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     0.79500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     0.80500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     0.81500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     0.82500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     0.83500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     0.84500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     0.85500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     0.86500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     0.87500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     0.88500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     0.89500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     0.90500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     0.91500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     0.92500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     0.93500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     0.94500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     0.95500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     0.96500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     0.97500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     0.98500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     0.99500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     1.00500      0.125000      0.000000      0.100000      0.000000      0.250000
     0.12677     1.01500      0.125000      0.000000      0.100000      0.000000      0.250000
